"V1","V2","V3","V4"
-0.46020769909453,0.103228185322758,-0.109014789772577,0.121734583180388
0.309738407440898,-0.177785959272709,-0.00491661418450834,0.182352439677227
0.498607021397338,0.0537311824772903,0.287321094459271,-0.0465460670480786
-0.424375348805943,-0.0177973926586182,-0.156547382509989,0.0424605838274893
1.21870255617716,0.0112835215157191,0.0594190576930357,0.296737329454645
0.0694691943386353,-0.163419310283064,-0.0173063881413863,-0.560806642944656
-0.430851758322186,-0.1614284980175,-0.192985685875211,-0.0656734812663375
-0.48894804213117,0.0715860230412218,-0.357022076420846,0.00266763067161762
-0.0438938043026987,-0.37022951627734,0.0791942444845813,-0.0114347796640777
0.902097308788746,0.167883638097389,0.0598118146724321,0.208004215713956
0.53003006545186,0.439974798619894,0.0747005178233142,-0.124248777589069
-0.16264576147388,-0.269335649322786,0.0513184357047597,0.051592540260257
-0.262025029466483,0.0753639261016288,0.00633887345504144,0.142976537420716
0.724523684598443,0.369560332797178,0.289428888038856,-0.686977157138411
0.788688635052616,0.426035876908259,-0.156601560355236,-0.132491825256248
1.18752059964616,0.158747361732754,0.612991712954493,0.367030105572548
-0.0325702863494718,-0.283108435988095,0.0757063659227315,0.0606559947913632
0.330447837123106,0.0809434589497686,-0.0622426230527863,0.480332802689008
-0.757606954845551,0.344874714543814,0.265088900479139,0.0606202379107742
-0.18512649776508,-0.0953784831195225,-0.136964549384097,-0.0816512337073067
-0.190055917621171,-0.265336115935282,-0.274389535566178,0.0935271727613195
-0.12766893392739,0.050836261661795,-0.0986235413875072,-0.0639293988718031
0.31569912832013,0.218366268239457,-0.0229137147497611,-0.228556120457922
0.835605134741069,-0.137791220231939,-0.0549977906440771,0.370436996163675
-0.0993658167335428,0.364827202039761,-0.0142769433203657,-0.0261990761884918
0.781635271357988,-0.140956966692369,0.0948674773611274,0.239181347309365
-0.016660359622875,0.178853230930533,-0.112227037056031,0.163695203472655
0.430479898378194,-0.0787970023221962,-0.311376975903005,-0.0285364692734974
0.220109782999011,-0.0814368040669661,-0.0303242618141074,0.0913008141795079
0.96335874780694,-0.0832916874605852,-0.0140039010482001,0.191547558504616
-0.181804110093368,-0.0798215901027069,-0.0874008106936306,-0.385489189171063
0.207444624538562,-0.411363409231369,-0.247976287777262,-0.265196090417347
0.0853708766565395,0.375890052836352,-0.351002229172119,-0.242661103400585
1.36968619372804,-0.799308166322973,0.0201552524160642,0.214566691303889
-0.750803835219592,-0.171489953657739,0.0298839394823436,0.016494095073107
